Cosine,Loss,MAE,MAPE,MSE,RMSE,valCosine,valLoss,valMAE,valMAPE,valMSE,valRMSE
0.823788523674011,0.0807519853115081,0.180593907833099,74.69718933,0.0709742233157157,0.266409873962402,1.0,0.056207537651062,0.136750429868698,72.79964447,0.0464329831302166,0.215483143925666
1.0,0.05950678139925,0.143580377101898,85.34309387,0.0497339703142643,0.223011150956153,1.0,0.0474326647818088,0.126533806324005,100.3264389,0.0376623906195163,0.194067999720573
Evaluation Only. Created with Aspose.Cells for .NET.Copyright 2003 - 2022 Aspose Pty Ltd.
